Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
Curated_gene_sets	KEGG_JAK_STAT_SIGNALING_PATHWAY	51	10	3.16677052393392e-07	0.0003484080930432099	JAK1:SOCS1:IL4R:STAT4:IL5RA:IL2:TSLP:IL5:IL6:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_JAK_STAT_SIGNALING_PATHWAY
Curated_gene_sets	ZHENG_BOUND_BY_FOXP3	164	17	3.881727693120364e-07	0.00035588973399758533	JAK1:GATA3:APBB1IP:ELF1:UBAC2:GPR18:GPR183:TET3:STAT4:IKZF2:SP140:CD200:CD200R1:MYNN:TLR6:CAMK4:NSMCE2	http://www.gsea-msigdb.org/gsea/msigdb/cards/ZHENG_BOUND_BY_FOXP3
Curated_gene_sets	PID_IL23_PATHWAY	15	6	8.41347749987173e-07	0.0006611791389542055	IL18R1:IL18RAP:STAT4:IL2:IL6:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IL23_PATHWAY
Curated_gene_sets	PID_IL12_2PATHWAY	25	7	1.5740527864418765e-06	0.0010823580472770955	SOCS1:IL1R1:IL18R1:IL18RAP:STAT4:IL2:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IL12_2PATHWAY
Curated_gene_sets	PID_IL4_2PATHWAY	29	7	4.708137625267053e-06	0.002877718341843784	JAK1:EGR2:SOCS1:IL4R:ALOX15:IL5:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IL4_2PATHWAY
Curated_gene_sets	REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	20	6	5.88732314125217e-06	0.0032386164600028185	JAK1:STAT4:IL5RA:IL2:IL5:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING
Curated_gene_sets	LINDSTEDT_DENDRITIC_CELL_MATURATION_C	24	6	1.8852940016509776e-05	0.009428183911892752	JAK1:IL4R:POLR2E:CLC:ARID5A:CD200	http://www.gsea-msigdb.org/gsea/msigdb/cards/LINDSTEDT_DENDRITIC_CELL_MATURATION_C
Curated_gene_sets	REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	15	5	2.095978767278241e-05	0.009608315998998002	JAK1:IL5RA:IL2:IL5:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING
Curated_gene_sets	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	40	7	4.4891341370379814e-05	0.01899594375988149	JAK1:GATA3:SOCS1:IL4R:ALOX15:IL6:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING
Curated_gene_sets	GHANDHI_DIRECT_IRRADIATION_UP	28	6	4.866769351379216e-05	0.019122927287097902	DUSP2:C3orf52:TSLP:IL6:TNFRSF10B:IL33	http://www.gsea-msigdb.org/gsea/msigdb/cards/GHANDHI_DIRECT_IRRADIATION_UP
Curated_gene_sets	BIOCARTA_IL5_PATHWAY	4	3	5.801979123687845e-05	0.021277791439604555	IL5RA:IL5:IL6	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_IL5_PATHWAY
Curated_gene_sets	BIOCARTA_NKT_PATHWAY	10	4	6.664235408940216e-05	0.02291247436536258	IL4R:IL18R1:IL2:IL5	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_NKT_PATHWAY
Curated_gene_sets	OKUMURA_INFLAMMATORY_RESPONSE_LPS	58	8	7.523249707240861e-05	0.024344350964430574	PELP1:IL1RL1:IL18RAP:CD200:SCD5:IL5:TNIP1:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/OKUMURA_INFLAMMATORY_RESPONSE_LPS
Curated_gene_sets	BOSCO_ALLERGEN_INDUCED_TH2_ASSOCIATED_MODULE	45	7	9.86446402736977e-05	0.02974261526090038	APBB1IP:LRRC32:SOCS1:IL4R:STAT4:CD200R1:IL5	http://www.gsea-msigdb.org/gsea/msigdb/cards/BOSCO_ALLERGEN_INDUCED_TH2_ASSOCIATED_MODULE
Curated_gene_sets	REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	11	4	0.00010272853843975773	0.02974261526090038	JAK1:DUSP2:IL6:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION
Curated_gene_sets	REACTOME_INTERLEUKIN_35_SIGNALLING	5	3	0.00014242861684798472	0.03779662671356582	JAK1:STAT4:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_35_SIGNALLING
Curated_gene_sets	DEBOSSCHER_NFKB_TARGETS_REPRESSED_BY_GLUCOCORTICOIDS	12	4	0.0001511590233954641	0.03779662671356582	KAT5:IL2:IL5:IL6	http://www.gsea-msigdb.org/gsea/msigdb/cards/DEBOSSCHER_NFKB_TARGETS_REPRESSED_BY_GLUCOCORTICOIDS
Curated_gene_sets	PID_IL12_STAT4_PATHWAY	12	4	0.0001511590233954641	0.03779662671356582	IL18R1:IL18RAP:STAT4:IL2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IL12_STAT4_PATHWAY
Curated_gene_sets	REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	23	5	0.00020039906652514962	0.047930228911080355	JAK1:IL5RA:IL2:IL5:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING
Oncogenic_signatures	IL15_UP.V1_UP	51	7	0.00022262882669213705	0.042076848244813905	EGR2:SOCS1:PRM1:TET3:DUSP2:IL18RAP:IL5	http://www.gsea-msigdb.org/gsea/msigdb/cards/IL15_UP.V1_UP
KEGG	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	81	13	6.026784194324542e-08	1.1209818601443647e-05	IL4R:IL1R1:IL18R1:IL18RAP:ACVR2A:IL5RA:IL2:TSLP:IL5:IL6:CCL24:TNFRSF10B:TNFSF8	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
KEGG	KEGG_JAK_STAT_SIGNALING_PATHWAY	51	10	3.16677052393392e-07	2.9450965872585455e-05	JAK1:SOCS1:IL4R:STAT4:IL5RA:IL2:TSLP:IL5:IL6:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_JAK_STAT_SIGNALING_PATHWAY
KEGG	KEGG_HEMATOPOIETIC_CELL_LINEAGE	29	5	0.0006281389104143625	0.038944612445690474	IL4R:IL1R1:IL5RA:IL5:IL6	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_HEMATOPOIETIC_CELL_LINEAGE
Reactome	REACTOME_SIGNALING_BY_INTERLEUKINS	212	21	3.080319545795521e-08	4.6173989991474866e-05	JAK1:GATA3:APBB1IP:SOCS1:IL4R:ALOX15:RASGRP4:DUSP2:IL1R1:IL1RL2:IL1RL1:IL18R1:IL18RAP:STAT4:IL5RA:IL2:TSLP:IL5:IL6:JAK2:IL33	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_INTERLEUKINS
Reactome	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	267	23	8.722214650654295e-08	6.537299880665395e-05	JAK1:GATA3:APBB1IP:SOCS1:IL4R:ALOX15:RASGRP4:DUSP2:IL1R1:IL1RL2:IL1RL1:IL18R1:IL18RAP:STAT4:IL5RA:KPNA4:IL2:TSLP:IL5:IL6:JAK2:IL33:TNFSF8	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
Reactome	REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	20	6	5.88732314125217e-06	0.0029416991295790006	JAK1:STAT4:IL5RA:IL2:IL5:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING
Reactome	REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	15	5	2.095978767278241e-05	0.007854680430375209	JAK1:IL5RA:IL2:IL5:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING
Reactome	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	40	7	4.4891341370379814e-05	0.013458424142839868	JAK1:GATA3:SOCS1:IL4R:ALOX15:IL6:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING
Reactome	REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	11	4	0.00010272853843975773	0.025665013186866138	JAK1:DUSP2:IL6:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION
Reactome	REACTOME_INTERLEUKIN_35_SIGNALLING	5	3	0.00014242861684798472	0.030500070950732726	JAK1:STAT4:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_35_SIGNALLING
Reactome	REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	23	5	0.00020039906652514962	0.037549775090149916	JAK1:IL5RA:IL2:IL5:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING
Canonical_Pathways	REACTOME_SIGNALING_BY_INTERLEUKINS	212	21	3.080319545795521e-08	6.393383338929598e-05	JAK1:GATA3:APBB1IP:SOCS1:IL4R:ALOX15:RASGRP4:DUSP2:IL1R1:IL1RL2:IL1RL1:IL18R1:IL18RAP:STAT4:IL5RA:IL2:TSLP:IL5:IL6:JAK2:IL33	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIGNALING_BY_INTERLEUKINS
Canonical_Pathways	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	81	13	6.026784194324542e-08	6.393383338929598e-05	IL4R:IL1R1:IL18R1:IL18RAP:ACVR2A:IL5RA:IL2:TSLP:IL5:IL6:CCL24:TNFRSF10B:TNFSF8	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
Canonical_Pathways	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	267	23	8.722214650654295e-08	6.393383338929598e-05	JAK1:GATA3:APBB1IP:SOCS1:IL4R:ALOX15:RASGRP4:DUSP2:IL1R1:IL1RL2:IL1RL1:IL18R1:IL18RAP:STAT4:IL5RA:KPNA4:IL2:TSLP:IL5:IL6:JAK2:IL33:TNFSF8	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM
Canonical_Pathways	PID_IL27_PATHWAY	12	6	1.6507960382237607e-07	9.075251220135124e-05	JAK1:GATA3:STAT4:IL2:IL6:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IL27_PATHWAY
Canonical_Pathways	KEGG_JAK_STAT_SIGNALING_PATHWAY	51	10	3.16677052393392e-07	0.0001392745676426138	JAK1:SOCS1:IL4R:STAT4:IL5RA:IL2:TSLP:IL5:IL6:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_JAK_STAT_SIGNALING_PATHWAY
Canonical_Pathways	PID_IL23_PATHWAY	15	6	8.41347749987173e-07	0.0003083539503702989	IL18R1:IL18RAP:STAT4:IL2:IL6:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IL23_PATHWAY
Canonical_Pathways	PID_IL12_2PATHWAY	25	7	1.5740527864418765e-06	0.0004944774396265266	SOCS1:IL1R1:IL18R1:IL18RAP:STAT4:IL2:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IL12_2PATHWAY
Canonical_Pathways	PID_IL4_2PATHWAY	29	7	4.708137625267053e-06	0.0012941493297452813	JAK1:EGR2:SOCS1:IL4R:ALOX15:IL5:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IL4_2PATHWAY
Canonical_Pathways	REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING	20	6	5.88732314125217e-06	0.0014384692875126135	JAK1:STAT4:IL5RA:IL2:IL5:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING
Canonical_Pathways	REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING	15	5	2.095978767278241e-05	0.004609057309244852	JAK1:IL5RA:IL2:IL5:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING
Canonical_Pathways	REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	40	7	4.4891341370379814e-05	0.008974187243042293	JAK1:GATA3:SOCS1:IL4R:ALOX15:IL6:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING
Canonical_Pathways	BIOCARTA_IL5_PATHWAY	4	3	5.801979123687845e-05	0.010632126744157975	IL5RA:IL5:IL6	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_IL5_PATHWAY
Canonical_Pathways	BIOCARTA_NKT_PATHWAY	10	4	6.664235408940216e-05	0.011272810510968873	IL4R:IL18R1:IL2:IL5	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_NKT_PATHWAY
Canonical_Pathways	REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION	11	4	0.00010272853843975773	0.016135718287787662	JAK1:DUSP2:IL6:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RAF_INDEPENDENT_MAPK1_3_ACTIVATION
Canonical_Pathways	REACTOME_INTERLEUKIN_35_SIGNALLING	5	3	0.00014242861684798472	0.020774918277914098	JAK1:STAT4:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_35_SIGNALLING
Canonical_Pathways	PID_IL12_STAT4_PATHWAY	12	4	0.0001511590233954641	0.020774918277914098	IL18R1:IL18RAP:STAT4:IL2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IL12_STAT4_PATHWAY
Canonical_Pathways	REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING	23	5	0.00020039906652514962	0.025922208664047295	JAK1:IL5RA:IL2:IL5:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING
Canonical_Pathways	BIOCARTA_IL12_PATHWAY	6	3	0.0002797156985727324	0.03417193450896881	IL18R1:STAT4:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_IL12_PATHWAY
Canonical_Pathways	REACTOME_INTERLEUKIN_6_SIGNALING	7	3	0.000480676653039433	0.04804581636516878	JAK1:IL6:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTERLEUKIN_6_SIGNALING
Canonical_Pathways	REACTOME_MAPK3_ERK1_ACTIVATION	7	3	0.000480676653039433	0.04804581636516878	JAK1:IL6:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MAPK3_ERK1_ACTIVATION
Canonical_Pathways	REACTOME_MAPK1_ERK2_ACTIVATION	7	3	0.000480676653039433	0.04804581636516878	JAK1:IL6:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MAPK1_ERK2_ACTIVATION
Canonical_Pathways	BIOCARTA_TH1TH2_PATHWAY	7	3	0.000480676653039433	0.04804581636516878	IL4R:IL18R1:IL2	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_TH1TH2_PATHWAY
