,Category,GeneSet,N_genes,N_overlap,p,adjP,genes,link,corrected_P
164,Curated_gene_sets,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,58,42,8.066493442487523e-40,4.437378042712387e-36,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO:TNF:C2:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA,http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,1.020596949823849e-34
165,Curated_gene_sets,REACTOME_HDACS_DEACETYLATE_HISTONES,50,33,3.036688615882056e-29,8.352412037983594e-26,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HDACS_DEACETYLATE_HISTONES,1.9210547687362266e-24
166,Curated_gene_sets,REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,35,28,7.69990800716527e-29,1.2538417076765366e-25,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,2.883835927656034e-24
167,Curated_gene_sets,REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,38,29,9.117191111990811e-29,1.2538417076765366e-25,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:EHMT2,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,2.883835927656034e-24
168,Curated_gene_sets,REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,36,28,3.282981695931701e-28,3.0099470515533807e-25,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,6.922878218572775e-24
169,Curated_gene_sets,REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,36,28,3.282981695931701e-28,3.0099470515533807e-25,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,6.922878218572775e-24
170,Curated_gene_sets,REACTOME_DNA_METHYLATION,37,28,1.2787766170513866e-27,1.0049357386285254e-24,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DNA_METHYLATION,2.3113521988456083e-23
171,Curated_gene_sets,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,42,29,1.1507460291658195e-26,7.912817383051467e-24,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:CASC7:AGO2,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,1.8199479981018375e-22
172,Curated_gene_sets,REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,39,28,1.546585900489276e-26,9.45307670954612e-24,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,2.1742076431956077e-22
173,Curated_gene_sets,REACTOME_AMYLOID_FIBER_FORMATION,40,28,4.884382139180024e-26,2.686898614762931e-23,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_AMYLOID_FIBER_FORMATION,6.179866813954742e-22
174,Curated_gene_sets,REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,44,29,9.308921498182064e-26,4.655307014681776e-23,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:EHMT2,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,1.0707206133768085e-21
175,Curated_gene_sets,REACTOME_HATS_ACETYLATE_HISTONES,68,35,1.0389407472482029e-25,4.7626775421769704e-23,MEAF6:KANSL1:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HATS_ACETYLATE_HISTONES,1.0954158347007033e-21
176,Curated_gene_sets,REACTOME_RHO_GTPASES_ACTIVATE_PKNS,41,28,1.4594983341821688e-25,5.734785954525794e-23,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RHO_GTPASES_ACTIVATE_PKNS,1.3190007695409326e-21
177,Curated_gene_sets,REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,41,28,1.4594983341821688e-25,5.734785954525794e-23,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,1.3190007695409326e-21
178,Curated_gene_sets,REACTOME_MEIOTIC_RECOMBINATION,45,29,2.4808225761887204e-25,9.098003327742766e-23,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:MSH5,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MEIOTIC_RECOMBINATION,2.0925407653808364e-21
179,Curated_gene_sets,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,46,29,6.360700566670887e-25,2.1868883635785346e-22,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:EHMT2,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,5.02984323623063e-21
180,Curated_gene_sets,REACTOME_GENE_SILENCING_BY_RNA,48,29,3.767109295181432e-24,1.2189922489878269e-21,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:CASC7:AGO2,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GENE_SILENCING_BY_RNA,2.8036821726720017e-20
181,Curated_gene_sets,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,52,30,4.079335309515461e-24,1.2466901965358084e-21,CBFB:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:MYB,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,2.8673874520323593e-20
182,Curated_gene_sets,REACTOME_FORMATION_OF_THE_BETA_CATENIN:TCF_TRANSACTIVATING_COMPLEX,45,28,7.361707162785067e-24,2.024837555124033e-21,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_THE_BETA_CATENIN:TCF_TRANSACTIVATING_COMPLEX,4.657126376785276e-20
183,Curated_gene_sets,REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,45,28,7.361707162785067e-24,2.024837555124033e-21,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,4.657126376785276e-20
184,Curated_gene_sets,REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,53,30,8.907975688262954e-24,2.3334654410064053e-21,CCNA2:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:EHMT2,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,5.366970514314732e-20
185,Curated_gene_sets,REACTOME_TELOMERE_MAINTENANCE,35,25,1.08519144004415e-23,2.7134718689467583e-21,POLA2:POLD4:RFC1:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TELOMERE_MAINTENANCE,6.240985298577544e-20
186,Curated_gene_sets,REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,67,33,1.7711538627570092e-23,4.236137999576656e-21,SP1:AXIN1:CBFB:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:MYB:CASC7:AGO2,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,9.743117399026308e-20
187,Curated_gene_sets,REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,51,29,4.333432441988121e-23,9.932588276406935e-21,CBFB:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,2.284495303573595e-19
188,Curated_gene_sets,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,44,27,8.378487250210026e-23,1.8436023345362142e-20,CCNA2:HIST1H1A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H1C:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H1B:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,4.240285369433293e-19
189,Curated_gene_sets,REACTOME_MEIOSIS,57,30,1.6167429015322948e-22,3.420654885126598e-20,SYCE2:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:MSH5,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MEIOSIS,7.867506235791176e-19
190,Curated_gene_sets,REACTOME_REPRODUCTION,59,30,6.117997143231426e-22,1.2464852698117061e-19,SYCE2:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:MSH5,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REPRODUCTION,2.8669161205669243e-18
191,Curated_gene_sets,REACTOME_DEPURINATION,29,22,6.3853233259619945e-22,1.2544879862898902e-19,HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEPURINATION,2.8853223684667476e-18
192,Curated_gene_sets,REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,56,29,1.5656812471565489e-21,2.9699353588304054e-19,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:CASC7:AGO2,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,6.830851325309932e-18
193,Curated_gene_sets,REACTOME_CELLULAR_SENESCENCE,91,36,1.7822688577512588e-21,3.268086995496558e-19,SP1:MAPKAPK5:CCNA2:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H1C:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2BO:EHMT2,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELLULAR_SENESCENCE,7.516600089642083e-18
194,Curated_gene_sets,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,61,30,2.1619103845250466e-21,3.8363448468620256e-19,CBFB:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:MYB,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,8.823593147782658e-18
195,Curated_gene_sets,REACTOME_BASE_EXCISION_REPAIR,37,24,3.238432343839551e-21,5.567067601081678e-19,POLD4:RFC1:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_BASE_EXCISION_REPAIR,1.280425548248786e-17
196,Curated_gene_sets,REACTOME_MITOTIC_PROPHASE,53,28,3.9148383389618605e-21,6.525916879584605e-19,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MITOTIC_PROPHASE,1.5009608823044593e-17
197,Curated_gene_sets,REACTOME_ACTIVATION_OF_HOX_GENES_DURING_DIFFERENTIATION,54,28,7.702724059552217e-21,1.2462554426940221e-18,HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATION_OF_HOX_GENES_DURING_DIFFERENTIATION,2.866387518196251e-17
198,Curated_gene_sets,REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,32,22,2.2400978839612342e-20,3.520793845620214e-18,HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H2BO,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,8.097825844926493e-17
