Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
GO_cc	GO_NUCLEAR_NUCLEOSOME	22	15	3.8446144130573194e-14	7.696918054940754e-12	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H3C:HIST1H4C:HIST1H1E:HIST1H4D:HIST1H3D:HIST1H4E:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H3I:HIST1H3J	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NUCLEAR_NUCLEOSOME
GO_cc	GO_NUCLEAR_CHROMOSOME	208	41	3.3023045162463817e-12	5.509344701271047e-10	POLA2:POLD4:RAD9A:PPP1CA:SP1:MAX:E2F4:ZBTB7A:SYCE2:THRB:EXOSC9:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H1T:HIST1H2AC:HIST1H1E:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H4E:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H2AH:HIST1H2AI:HIST1H2AK:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2AM:EHMT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NUCLEAR_CHROMOSOME
GO_cc	GO_NUCLEAR_CHROMATIN	149	33	1.957293294460479e-11	2.798929411078485e-09	SP1:MAX:E2F4:ZBTB7A:THRB:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H2AC:HIST1H1E:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H4E:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H2AH:HIST1H2AI:HIST1H2AK:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2AM:EHMT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NUCLEAR_CHROMATIN
GO_cc	GO_MHC_PROTEIN_COMPLEX	7	7	2.6184154716930758e-09	3.276292358955961e-07	HLA-F:HLA-B:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_MHC_PROTEIN_COMPLEX
GO_cc	GO_MHC_CLASS_II_PROTEIN_COMPLEX	5	5	7.541227683725973e-07	8.387521012677443e-05	HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_MHC_CLASS_II_PROTEIN_COMPLEX
GO_cc	GO_LUMENAL_SIDE_OF_MEMBRANE	13	6	5.323287217298305e-05	0.005328610504515603	SPPL3:CALR:HLA-F:HLA-B:HLA-DQA1:HLA-DQB1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_LUMENAL_SIDE_OF_MEMBRANE
Immunologic_signatures	GSE29618_MONOCYTE_VS_MDC_DN	67	17	2.3167154947559718e-07	0.0010048067766533113	HIST1H1C:HIST1H4C:HIST1H2BD:HIST1H2BE:HIST1H2BF:HIST1H2BG:HIST1H3G:HIST1H2BI:HIST1H2AI:HIST1H2AL:HIST1H1B:HIST1H3I:HLA-DQB1:HLA-DOB:HLA-DOA:MICAL1:EPB41L2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE29618_MONOCYTE_VS_MDC_DN
Immunologic_signatures	GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_DN	62	16	4.124822564258257e-07	0.0010048067766533113	BCL11A:HIST1H1C:HIST1H4C:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H2BG:HIST1H3G:HIST1H2BI:HIST1H2AI:HIST1H1B:HIST1H3I:HLA-DOB:HLA-DMA:HLA-DOA:EPB41L2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_DN
Immunologic_signatures	GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_DN	71	16	2.9489007338275472e-06	0.004789014791735937	PCBP2:HECTD4:EEF2:BCL2L11:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H3D:HIST1H2BF:HIST1H2BI:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:CASC7:AGO2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_24H_DN
Immunologic_signatures	GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP	60	14	8.08586103488165e-06	0.00984857874048585	SSH3:SPAG5:CCNA2:LRRC16A:HIST1H3C:HIST1H2BE:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2BI:HIST1H2AI:HIST1H2AL:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE13411_PLASMA_CELL_VS_MEMORY_BCELL_UP
Cancer_modules	MODULE_203	10	8	6.20865239258007e-09	2.6759291812020105e-06	HIST1H1A:HIST1H1C:HIST1H1T:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_203
Cancer_modules	MODULE_90	11	8	2.1584110639858613e-08	4.6513758428895314e-06	HIST1H1A:HIST1H1C:HIST1H1T:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_90
Cancer_modules	MODULE_89	9	7	8.484394638999543e-08	1.2189246964696011e-05	HIST1H1C:HIST1H1T:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_89
Cancer_modules	MODULE_143	5	5	7.541227683725973e-07	8.125672829214737e-05	HFE:HLA-F:HLA-B:HLA-DOB:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_143
Cancer_modules	MODULE_189	13	7	3.2778388418253777e-06	0.0002825497081653476	HIST1H1A:HIST1H1C:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_189
Cancer_modules	MODULE_127	14	7	6.220809083367733e-06	0.0004468614524885822	HIST1H1A:HIST1H1C:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_127
Cancer_modules	MODULE_421	11	6	1.5885525145140638e-05	0.0008558326671944519	HIST1H1C:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_421
Cancer_modules	MODULE_552	11	6	1.5885525145140638e-05	0.0008558326671944519	HIST1H1C:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_552
Cancer_modules	MODULE_168	13	6	5.323287217298305e-05	0.0022943367906555693	HIST1H1C:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_168
Cancer_modules	MODULE_222	13	6	5.323287217298305e-05	0.0022943367906555693	HIST1H1C:HIST1H2AC:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_222
Cancer_modules	MODULE_534	9	5	7.769020397657665e-05	0.003044043446718594	HIST1H1C:HIST1H2AE:HIST1H2BJ:HIST1H2BK:HIST1H2BL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_534
Cancer_modules	MODULE_293	3	3	0.0002142353690474996	0.007694620338289361	HLA-F:HLA-B:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_293
Positional_gene_sets	chr6p22	91	76	9.414639055739406e-82	2.8149770776660826e-79	LRRC16A:SCGN:SLC17A4:SLC17A1:SLC17A3:SLC17A2:TRIM38:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H1C:HFE:HIST1H4C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:BTN3A2:BTN2A2:BTN3A1:BTN3A3:BTN2A1:BTN1A1:HMGN4:ABT1:ZNF322:HIST1H2BJ:HIST1H2BK:HIST1H2AH:PRSS16:POM121L2:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO:OR2B2:ZNF165:ZSCAN16:ZKSCAN8:ZSCAN9:ZKSCAN4:NKAPL:PGBD1:ZSCAN31:ZKSCAN3:ZSCAN12:ZSCAN23:GPX6:OR5V1:MOG:ZFP57:HLA-F	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr6p22
Positional_gene_sets	chr6p21	104	34	2.8396967993445895e-17	4.245346715020162e-15	C6orf15:PSORS1C1:CDSN:PSORS1C2:CCHCR1:HLA-B:MICB:ATP6V1G2-DDX39B:DDX39B:ATP6V1G2:NFKBIL1:LTA:TNF:LST1:NCR3:CLIC1:MSH5:MSH5-SAPCD1:SAPCD1:HSPA1L:SLC44A4:EHMT2:C2:CFB:CFB:NELFE:STK19:TNXB:ATF6B:HLA-DQA1:HLA-DQB1:HLA-DOB:TAP2:TAP2:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr6p21
Positional_gene_sets	chr12q24	81	18	8.692481664461224e-07	8.663506725579687e-05	CUX2:FAM109A:SH2B3:ATXN2:BRAP:ACAD10:ALDH2:MAPKAPK5:TMEM116:ERP29:NAA25:TRAFD1:HECTD4:RPL6:PTPN11:RPH3A:CABP1:SPPL3	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr12q24
Positional_gene_sets	chr6q21	18	8	3.945579915240195e-06	0.00029493209866420455	ARMC2:CD164:PPIL6:SMPD2:MICAL1:ZBTB24:AK9:FIG4	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr6q21
Positional_gene_sets	chr4q27	9	5	7.769020397657665e-05	0.004645874197799283	TMEM155:EXOSC9:CCNA2:BBS7:TRPC3	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr4q27
Wikipathways	Histone Modifications	30	15	2.253948026825467e-11	1.2238937785662286e-08	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H3C:HIST1H4C:HIST1H4D:HIST1H3D:HIST1H4E:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H3I:HIST1H3J:EHMT2	http://www.wikipathways.org/instance/WP2369_r106592
Wikipathways	FBXL10 enhancement of MAP/ERK signaling in diffuse large B-cell lymphoma	15	8	6.804278084294209e-07	0.00018473614998858775	HIST1H3A:HIST1H3B:HIST1H3C:HIST1H3D:HIST1H3E:HIST1H3G:HIST1H3I:HIST1H3J	http://www.wikipathways.org/instance/WP4553_r103606
Wikipathways	The effect of progerin on the involved genes in Hutchinson-Gilford Progeria Syndrome	17	8	2.3114549722217955e-06	0.000418373349972145	HIST1H3A:HIST1H3B:HIST1H3C:HIST1H3D:HIST1H3E:HIST1H3G:HIST1H3I:HIST1H3J	http://www.wikipathways.org/instance/WP4320_r98049
Wikipathways	Allograft Rejection	25	9	7.763651705478777e-06	0.001053915719018744	HLA-F:HLA-B:TNF:C2:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA	http://www.wikipathways.org/instance/WP2328_r106557
Wikipathways	Genotoxicity pathway	19	7	7.031235387685347e-05	0.007635921631026285	HIST1H2BB:HIST1H2BC:HIST1H1E:HIST1H3D:HIST1H2BG:HIST1H2BI:HIST1H2BN	http://www.wikipathways.org/instance/WP4286_r97441
GO_mf	GO_PROTEIN_HETERODIMERIZATION_ACTIVITY	180	41	1.9084623975888905e-14	3.139420644033725e-11	POLA2:CLCF1:MAX:ITGAL:BCL2L11:PPARG:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PROTEIN_HETERODIMERIZATION_ACTIVITY
GO_mf	GO_NUCLEOSOMAL_DNA_BINDING	26	14	2.894712634719958e-11	2.3809011420571653e-08	HIST1H1A:HIST1H3A:HIST1H3B:HIST1H3C:HIST1H1C:HIST1H1T:HIST1H1E:HIST1H3D:HIST1H3E:HIST1H3G:HMGN4:HIST1H1B:HIST1H3I:HIST1H3J	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NUCLEOSOMAL_DNA_BINDING
GO_mf	GO_NUCLEOSOME_BINDING	35	14	4.246186687270856e-09	2.3283257001868528e-06	HIST1H1A:HIST1H3A:HIST1H3B:HIST1H3C:HIST1H1C:HIST1H1T:HIST1H1E:HIST1H3D:HIST1H3E:HIST1H3G:HMGN4:HIST1H1B:HIST1H3I:HIST1H3J	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NUCLEOSOME_BINDING
GO_mf	GO_PROTEIN_DIMERIZATION_ACTIVITY	404	53	1.725084061142137e-08	7.094408201447038e-06	PRTFDC1:TRIM8:POLA2:CLCF1:SP1:FAM109A:ERP29:SPPL3:MAX:AXIN1:ITGAL:E2F4:BCL2L11:PPARG:PDLIM4:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO:CDSN:ACHE:RBPMS	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PROTEIN_DIMERIZATION_ACTIVITY
GO_mf	GO_CHROMATIN_DNA_BINDING	45	15	2.200390652905714e-08	7.239285248059799e-06	THRB:HIST1H1A:HIST1H3A:HIST1H3B:HIST1H3C:HIST1H1C:HIST1H1T:HIST1H1E:HIST1H3D:HIST1H3E:HIST1H3G:HMGN4:HIST1H1B:HIST1H3I:HIST1H3J	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CHROMATIN_DNA_BINDING
GO_mf	GO_MHC_CLASS_II_RECEPTOR_ACTIVITY	4	4	1.2732334594639888e-05	0.0034907817346971027	HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_MHC_CLASS_II_RECEPTOR_ACTIVITY
GO_mf	GO_SIALIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	5	4	6.0645181900714875e-05	0.014251617746667996	SLC17A4:SLC17A1:SLC17A3:SLC17A2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_SIALIC_ACID_TRANSMEMBRANE_TRANSPORTER_ACTIVITY
Curated_gene_sets	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	58	42	8.066493442487523e-40	4.437378042712387e-36	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO:TNF:C2:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DMA:HLA-DOA	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS
Curated_gene_sets	REACTOME_HDACS_DEACETYLATE_HISTONES	50	33	3.0366886158820554e-29	8.352412037983594e-26	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HDACS_DEACETYLATE_HISTONES
Curated_gene_sets	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	35	28	7.699908007165271e-29	1.2538417076765366e-25	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION
Curated_gene_sets	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	38	29	9.117191111990813e-29	1.2538417076765366e-25	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:EHMT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION
Curated_gene_sets	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	36	28	3.2829816959317013e-28	3.009947051553381e-25	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES
Curated_gene_sets	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	36	28	3.2829816959317013e-28	3.009947051553381e-25	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3
Curated_gene_sets	REACTOME_DNA_METHYLATION	37	28	1.2787766170513866e-27	1.0049357386285254e-24	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DNA_METHYLATION
Curated_gene_sets	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	42	29	1.1507460291658195e-26	7.912817383051467e-24	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:CASC7:AGO2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS
Curated_gene_sets	REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE	39	28	1.546585900489276e-26	9.453076709546119e-24	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE
Curated_gene_sets	REACTOME_AMYLOID_FIBER_FORMATION	40	28	4.884382139180024e-26	2.686898614762931e-23	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_AMYLOID_FIBER_FORMATION
Curated_gene_sets	REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION	44	29	9.308921498182064e-26	4.6553070146817755e-23	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:EHMT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION
Curated_gene_sets	REACTOME_HATS_ACETYLATE_HISTONES	68	35	1.0389407472482029e-25	4.76267754217697e-23	MEAF6:KANSL1:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2AH:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HATS_ACETYLATE_HISTONES
Curated_gene_sets	REACTOME_RHO_GTPASES_ACTIVATE_PKNS	41	28	1.4594983341821688e-25	5.734785954525794e-23	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RHO_GTPASES_ACTIVATE_PKNS
Curated_gene_sets	REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA	41	28	1.4594983341821688e-25	5.734785954525794e-23	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA
Curated_gene_sets	REACTOME_MEIOTIC_RECOMBINATION	45	29	2.4808225761887204e-25	9.098003327742766e-23	HIST1H3A:HIST1H4A:HIST1H4B:HIST1H2AB:HIST1H2BB:HIST1H4C:HIST1H2BC:HIST1H2AC:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H3I:HIST1H3J:HIST1H2BO:MSH5	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_MEIOTIC_RECOMBINATION
